No.;#_LOC;MOMBRE_LOCALIDAD;DANE11_ESTABLECIMIENTO_EDUCATIVO;DANE12_ESTABLECIMIENTO_EDUCATIVO;NOMBRE_ESTABLECIMIENTO_EDUCATIVO;NIT  (DISTRITALES NIT FSE);DANE11_SEDE_EDUCATIVA;DANE12_SEDE_EDUCATIVA;NOMBRE_SEDE_EDUCATIVA;CONSECUTIVO;ORDEN DE SEDE;SECTOR;CLASE;PRESTADOR DEL SERVICIO;ESTADO;ZONA;DIRECCION-GEO;BARRIO-GEO;TELEFONO;CORREO ELECTRONICO;WEB;CODIGO POSTAL;CALENDARIO;GENERO;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;CARACTER PARA LA MEDIA ;ESPECIALIDAD PARA LA MEDIA;ENFASIS PARA EL CARACTER ACADEMICO DE LA MEDIA ;RECTOR/DIRECTOR (COLEGIOS DISTRITALES ACTUALIZACION A 09-SEP-2024);CAPACIDADES EXCEPCIONALES;GRUPOS ETNICOS;BILINGÜISMO;REGIMEN Y CATEGORIA DE COSTOS;CHIP_1;CPF;ESTRATO_GEO;No_UPZ;NOMBRE_UPZ;SECTOR_CENSAL;COORDENADA LONGITUD (X);COORDENADA LATITUD (Y);NUMERO_UPL ;NOMBRE UPL
1647;12;BARRIOS UNIDOS;31100100986;311001000981;LICEO SANTA HELENA;417546835;31100100986;311001000981;LICEO SANTA HELENA;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 60 # 91 A - 05;RIONEGRO;6015106922  --  3154118459;liceo_santa_helena@hotmail.com;www.liceosantahelena.com;111211;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FRANCY HELENA SANTOS MEDELLIN;;INDIGENAS;;LIBERTAD VIGILADA;;;3;21;LOS ANDES;005308;-74,06644;4,68066;33;BARRIOS UNIDOS
1648;12;BARRIOS UNIDOS;31100101036;311001001031;GIMNASIO DEL CORAZON DE MARIA;9006958881;31100101036;311001001031;GIMNASIO DEL CORAZON DE MARIA;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 57 A # 73 - 24;SAN FERNARDO;2400012 -- 3123319016;girazoma@hotmail.com;www.girazoma.edu.co;111211;A;MIXTO;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;CARMEN ROSA RODRIGUEZ DE BOYACA;-TALENTO EXCEPCIONAL EN ARTES O LETRAS-;INDIGENAS;;LIBERTAD REGULADA;;;3;22;DOCE DE OCTUBRE;005203;-74,07752;4,67257;33;BARRIOS UNIDOS
1649;12;BARRIOS UNIDOS;31100101117;311001001111;COLEGIO SAN FELIPE NERI;8600595962;31100101117;311001001111;COLEGIO SAN FELIPE NERI;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;KR 27 C # 71 - 80;LOS ALCAZARES;2251144;colegiosanfelipeneri@gmail.com -- csfn@sanfelipeneribogota.edu.co -- san_felipe_neri2605@hotmail.com  --  colegiosanfelipeneri.b@gmail.com;www.sanfelipeneribogota.edu.co;111221;A;MIXTO;;;;;;;;;;;SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;PADRE ESTEBAN JOB LEON SOLARTE BENAVIDES;;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007302;-74,07048;4,66377;33;BARRIOS UNIDOS
1650;12;BARRIOS UNIDOS;31100101834;311001001839;LICEO HERMANO MIGUEL LA SALLE;8600099850;31100101834;311001001839;LICEO HERMANO MIGUEL LA SALLE;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;KR 52 # 64 A - 99;POPULAR MODELO;6016302373  --  6016308219  --  3232445792;lhemi@lasalle.org.co;www.lhemilasalle.edu.co;111221;A;MIXTO;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;HNO JAIRO ANTONIO HERNANDEZ JAUREGUI;-TALENTO EXCEPCIONAL EN ARTES O LETRAS-;NEGRITUDES;;LIBERTAD REGULADA;;;4;22;DOCE DE OCTUBRE;005101;-74,08011;4,66254;33;BARRIOS UNIDOS
1651;12;BARRIOS UNIDOS;31100102229;311001002223;INSTITUTO ALBERT SCHWEITZER;8300022189;31100102229;311001002223;INSTITUTO ALBERT SCHWEITZER;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;KR 49 C # 91 - 55;LA CASTELLANA;6167512 -- 6167621 -- 2565442;albertsch6@gmail.com;www.colegioalbertschweitzer.com;111211;A;MIXTO;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;OTRO ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;YOLANDA MORENO BEJARANO;;;;LIBERTAD REGULADA;;;4;21;LOS ANDES;005304;-74,06373;4,68019;33;BARRIOS UNIDOS
1652;12;BARRIOS UNIDOS;31100102318;311001002312;COLEGIO MARILLAC;8600066963;31100102318;311001002312;COLEGIO MARILLAC;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;KR 27 A # 66 - 29;LA PAZ;3112508/53;colmarillac@outlook.com;www.colegiomarillac.com;111221;A;FEMENINO;;;;;;;;;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;SOR LADYS VIAÑA BERMUDEZ;;INDIGENAS;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007310;-74,07268;4,65932;33;BARRIOS UNIDOS
1653;12;BARRIOS UNIDOS;31100103829;311001003823;COLEGIO SAN PIO X;202443614;31100103829;311001003823;COLEGIO SAN PIO X;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 23 # 76 - 33/37;JUAN XXIII;3461497 -- 2351061;coordinacionacademica@colegiopiox.edu.co  --  coordinaciongeneral@colegiopiox.edu.co;www.colegiopiox.edu.co;111211;A;MIXTO;;;;;;;;;;;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;ADMINISTRACION DE EMPRESAS;RAFAEL ALBERTO MUÑETON GONZALEZ;;;;REGIMEN CONTROLADO;;;3;98;LOS ALCAZARES;007402;-74,06403;4,66652;33;BARRIOS UNIDOS
1654;12;BARRIOS UNIDOS;31100104078;311001004072;LICEO LOS ALCAZARES;522602096;31100104078;311001004072;LICEO LOS ALCAZARES;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 26 # 68 - 95;LOS ALCAZARES;2505743 -- 2239920;liceolosalcazares@hotmail.com;www.liceolosalcazares.edu.co;111221;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DILIANA ABELLA DELGADO;;NEGRITUDES;;LIBERTAD VIGILADA;;;3;98;LOS ALCAZARES;007302;-74,06993;4,66092;33;BARRIOS UNIDOS
1655;12;BARRIOS UNIDOS;31100109924;311001009929;FUNDACION DE ASISTENCIA SOCIAL MADRE RAFOLS;8600326569;31100109924;311001009929;FUNDACION DE ASISTENCIA SOCIAL MADRE RAFOLS;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;KR 28 A # 63 - 39;BENJAMIN HERRERA;2558813;madrerafols@hotmail.com;www.jardiinfantilmadrerafols.com;111221;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MARTHA ELIZABETH CAMACHO ALMANZA;-OTRO-;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007311;-74,07707;4,65233;33;BARRIOS UNIDOS
1656;12;BARRIOS UNIDOS;31100111805;311001011800;COLEGIO SANTA ROSA DE LIMA;8600229808;31100111805;311001011800;COLEGIO SANTA ROSA DE LIMA;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;CL 71 # 28 B -24;LOS ALCAZARES;6600688 -- 2405152 -- 3132770704;colsantarosadelima@hotmail.com;www.colegiosantarosadelima.edu.co;111221;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL|OTRO;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL|OTRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;JOHN EDISSON DIAZ ALDANA;;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007302;-74,07230;4,66430;33;BARRIOS UNIDOS
1657;12;BARRIOS UNIDOS;31100116971;311001016976;COLEGIO MERCEDARIO SAN PEDRO NOLASCO;8600213083;31100116971;311001016976;COLEGIO MERCEDARIO SAN PEDRO NOLASCO;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;CL 69 # 17 - 57;COLOMBIA;6012173032  --  6012173003;colmercedariospn@hotmail.es;www.sanpedronolascobogota.com;111221;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;JOSE FERNANDO YEPES MORALES;;NEGRITUDES;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007303;-74,06581;4,65657;33;BARRIOS UNIDOS
1658;12;BARRIOS UNIDOS;31100117340;311001017344;LICEO CATOLICO;191439041;31100117340;311001017344;LICEO CATOLICO;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 22 # 77 A - 32;JUAN XXIII;2170612 -- 2486070 -- 2352956 -- 2486125 -- 2114635;liceocatolico@hotmail.com;www.liceocatolico.edu.co;111211;A;MIXTO;;;;;;;;;;;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;OTRO ;SEXTO|SEPTIMO|OCTAVO|NOVENO;OTRO;DECIMO|ONCE;OTRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TECNICO;COMERCIAL;;LUIS FERNANDO MURCIA ANGARITA;;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007402;-74,06242;4,66708;33;BARRIOS UNIDOS
1659;12;BARRIOS UNIDOS;31100118699;311001018693;COLEGIO ALEXANDER HUMBOLDT;67658000;31100118699;311001018693;COLEGIO ALEXANDER HUMBOLDT;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 57 A # 71 - 28;SAN FERNANDO;6017649863;coordinacioncah2013@gmail.com;;111221;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;LUIS HUMBERTO CORREDOR HERNANDEZ;;INDIGENAS-NEGRITUDES;;LIBERTAD REGULADA;;;3;22;DOCE DE OCTUBRE;005203;-74,07844;4,67097;33;BARRIOS UNIDOS
1660;12;BARRIOS UNIDOS;31100131997;311001031991;JARDIN INFANTIL MI CABAÑITA;8000116736;31100131997;311001031991;JARDIN INFANTIL MI CABAÑITA;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;KR 21 A # 82 - 06;POLO CLUB;2571838 -- 2578491;micabanita@gmail.com;http://micabanita.blogspot.com;111211;A;MIXTO;;;;;;;;;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MARIA TERESA LOPEZ GONZALEZ;;;;LIBERTAD REGULADA;;;4;98;LOS ALCAZARES;007401;-74,06117;4,66979;33;BARRIOS UNIDOS
1661;12;BARRIOS UNIDOS;31100134503;311001034508;COLEGIO MONSERRATE;8300396482;31100134503;311001034508;COLEGIO MONSERRATE;1;A;NO OFICIAL;PRIVADO;COOPERATIVA;ANTIGUO ACTIVO;URBANA;KR 48 # 91 - 08;LA CASTELLANA;5340030 -- 2571423;colegiomonserrate123@hotmail.com;www.colegiomonserrate.net  --  www.colegiomonserrate.blogspot.com.co;111211;A;MIXTO;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;DIANA CAROLINA RODRIGUEZ PARDO;;;;LIBERTAD REGULADA;;;4;21;LOS ANDES;005304;-74,06163;4,67902;33;BARRIOS UNIDOS
1662;12;BARRIOS UNIDOS;31100138606;311001038601;JARDIN INFANTIL PEQUEÑAS PERSONITAS;354637373;31100138606;311001038601;JARDIN INFANTIL PEQUEÑAS PERSONITAS;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 72 A # 20 C - 38;SAN FELIPE;3475493 -- 2555629;pequenaspersonitas@hotmail.com;www.jipp.edu.co  --  www.jardinpequenaspersonitas.edu.co;111211;A;MIXTO;;;;;;;;;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEATRIZ DIAZ DE TRUJILLO;;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007403;-74,06469;4,66223;33;BARRIOS UNIDOS
1663;12;BARRIOS UNIDOS;31100140198;311001040192;JARDIN INFANTIL LOS AMIGOS DEL BOSQUE;9008524880;31100140198;311001040192;JARDIN INFANTIL LOS AMIGOS DEL BOSQUE;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 97 # 63 - 16;LOS ANDES;7021733 -- 2530184;jardininfantillosamigosdelbosque@hotmail.com;;111211;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DIANA SOFIA CACERES MARTINEZ;;INDIGENAS-NEGRITUDES;;LIBERTAD REGULADA;;;4;21;LOS ANDES;005307;-74,06927;4,68688;33;BARRIOS UNIDOS
1664;12;BARRIOS UNIDOS;31100142247;311001042241;JARDIN INFANTIL MI DULCE ENCUENTRO;191453157;31100142247;311001042241;JARDIN INFANTIL MI DULCE ENCUENTRO;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 19 A # 63 - 60;BAQUERO;2492740;midulceencuentro@hotmail.com -- rectoria@midulceencuentro.com;;111221;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NURY GALAN DE OLAYA;;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007306;-74,06933;4,65116;33;BARRIOS UNIDOS
1665;12;BARRIOS UNIDOS;31100147729;311001047723;CENTRO DE PROMOCION SAN JOSE;8600325087;31100147729;311001047723;CENTRO DE PROMOCION SAN JOSE;1;A;NO OFICIAL;PRIVADO;FUNDACION;ANTIGUO ACTIVO;URBANA;KR 17 # 71 A - 39;COLOMBIA;6060001;centrosanjose1997@hotmail.com;;111221;A;MIXTO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;JOSE BENIGNO MARTIN VILLAMIL;;INDIGENAS-NEGRITUDES;;REGIMEN CONTROLADO;;;3;98;LOS ALCAZARES;007303;-74,06348;4,66005;33;BARRIOS UNIDOS
1666;12;BARRIOS UNIDOS;31100176753;311001076758;LICEO VAL (VIDA-AMOR-LUZ);8300181435;31100176753;311001076758;LICEO VAL (VIDA-AMOR-LUZ);1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;CL 71 C # 51 - 31;12 DE OCTUBRE;2251109 -- 2401331 -- 2502167;liceo.vida.amor.luz.2@gmail.com  --  liceo.vida.amor.luz.1@gmail.com;www.liceoval.edu.co;111221;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;OTRO ;SEXTO|SEPTIMO|OCTAVO|NOVENO;OTRO;DECIMO|ONCE;OTRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;LUZ ESPERANZA MORALES SARMIENTO;;;;LIBERTAD REGULADA;;;SIN ESTRATO;22;DOCE DE OCTUBRE;005202;-74,07525;4,66805;33;BARRIOS UNIDOS
1667;12;BARRIOS UNIDOS;31100187542;311001087547;COLEGIO NAVAL SANTA FE DE BOGOTA;8001416441;31100187542;311001087547;COLEGIO NAVAL SANTA FE DE BOGOTA;1;A;OFICIAL;OFICIAL - REGIMEN ESPECIAL;OFICIAL - REGIMEN ESPECIAL;ANTIGUO ACTIVO;URBANA;CL 66 C # 66 - 15;JOSE JOAQUIN VARGAS;3115279 -- 2500435;cesar.umbacia@armada.mil.co -- colnav2003@yahoo.es;;111221;A;MIXTO;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;CESAR ERNESTO UMBACIA GONZALEZ;;NEGRITUDES;;;;;4;22;DOCE DE OCTUBRE;005115;-74,08821;4,67168;33;BARRIOS UNIDOS
1668;12;BARRIOS UNIDOS;31100189791;311001089795;LICEO EL ENCUENTRO;8300509395;31100189791;311001089795;LICEO EL ENCUENTRO;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;AK 20 # 81 - 55;S.C. LAGO GAITÁN;7455530  --  3176466607;secretaria@liceoelencuentro.edu.co  --  secretaria.liceo@fundacionelencuentro.org;www.liceoelencuentro.edu.co;111211;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;MARIANO SANCHEZ FLOREZ;;;;LIBERTAD REGULADA;;;5;97;CHICO LAGO;008313;-74,06068;4,66896;33;BARRIOS UNIDOS
1669;12;BARRIOS UNIDOS;31100190501;311001090505;LICEO FORMACION EDUCACION PERSONALIZADA;8001319918;31100190501;311001090505;LICEO FORMACION EDUCACION PERSONALIZADA;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;KR 49 # 91 - 67  --  KR 49 D # 91 - 52 --  KR 49 C # 91 - 51;LA CASTELLANA;6012365524  --  6012187538  --  3138540900;formacion180@yahoo.es;www.liceoformacion.edu.co;111211;A;MIXTO;;;;;;;;;;;;;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;IBETT MATUK TRIANA;;;;LIBERTAD REGULADA;;;4;21;LOS ANDES;005304;-74,06211;4,68020;33;BARRIOS UNIDOS
1670;12;BARRIOS UNIDOS;31100191400;311001091404;GUARDERIA Y PREESCOLAR CAMINO A LA IMAGINACION;517329333;31100191400;311001091404;GUARDERIA Y PREESCOLAR CAMINO A LA IMAGINACION;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 28 # 71 - 44;ALCAZARES;6303970 -- 2406209 -- 7047581;directora@caminoalaimaginacion.edu.co;www.caminoalaimaginacion.edu.co;111221;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BERTHA LUCIA MENDOZA CORCHUELO;;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007302;-74,07111;4,66371;33;BARRIOS UNIDOS
1671;12;BARRIOS UNIDOS;31100191604;311001091609;COLEGIO TRIANGULO CHAPINERO;8000026951;31100191604;311001091609;COLEGIO TRIANGULO CHAPINERO;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;AK 14 # 63 - 17 PISO 2;LA ESPERANZA;6012101111  --  3232229363;colegio@institutotriangulo.edu.co;www.institutotriangulo.edu.co;111221;A;MIXTO;;;;;;;;;;;;;;;;;;;CICLO1|CICLO2;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;CICLO1|CICLO2;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO1|CICLO2;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;DAVID FERNANDO GUAQUE CASALLAS;;INDIGENAS-NEGRITUDES;;LIBERTAD REGULADA;;;4;98;LOS ALCAZARES;007305;-74,06435;4,65456;33;BARRIOS UNIDOS
1672;12;BARRIOS UNIDOS;31100193968;311001093962;COLEGIO CAPACITACION 2000 CHAPINERO;9010131920;31100193968;311001093962;COLEGIO CAPACITACION 2000 CHAPINERO;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;AK 14 # 68 - 39 PISO 2;CONCEPCION NORTE;3195667472;direcciongeneralcencosistemas@gmail.com;www.ceaasc.edu.co  --  www.academiaamericana.edu.co;111221;A;MIXTO;;;;;;;;;;;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;IVAN DARIO SILVA MORENO;;INDIGENAS-NEGRITUDES;;REGIMEN CONTROLADO;;;4;98;LOS ALCAZARES;007304;-74,06305;4,65527;33;BARRIOS UNIDOS
1673;12;BARRIOS UNIDOS;31100194689;311001094683;GIMNASIO CRISTIANO SHEKINAH;9000280995;31100194689;311001094683;GIMNASIO CRISTIANO SHEKINAH;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 14 A # 70 - 32;LA CONCEPCON;2124631 -- 2172018 -- 2172427;gimnasioshekinah@hotmail.com;www.gimnasio-shekinah.com;111221;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;ESPAÑOL Y LITERATURA;LUZ MARINA MENDIVELSO RIAÑO;;;;LIBERTAD REGULADA;;;3;98;LOS ALCAZARES;007304;-74,06301;4,65700;33;BARRIOS UNIDOS
